Word,Arousal,Valence,ValenceCategory,ValenceVsNeutral,Happiness,Anger,Fear,Sadness,Disgust,Surprise,Dominant_Emotion,N_Arousal,N_Valence,N_Primary_Emotion,N_Unknown_Arousal,N_Unknown_Valence,N_Unknown_Primary_Emotion,Concreteness,ConcretenessCategory,Imageability,ImageabilityCategory,SourceImageability,Frequency_Zipf,Prevalence,Length,Nsyl,N_phonemes,PoS,OLD20,AoA,DLP_RT,DLP_Acc,DCP_RT,DCP_Acc
verzadiging,2.764705882,3.157894737,positive,neutral,2.272727273,1.272727273,1.545454545,1.454545455,1.363636364,1.363636364,Happiness,17,19,11,0,0,0,2.6,low,#N/A,#N/A,#N/A,2.359266165,2.408578627,11,4,10,N,2.85,11.83333333,536.37175,1,1193.93,0.99
landverrader,3.5625,1.666666667,negative,neutral,1,3.375,2.125,1.714285714,2.625,1.375,Anger,12,18,8,0,0,0,2.2,low,#N/A,#N/A,#N/A,2.31344537,2.03355373,12,4,11,N,4.2,11.83333333,706.0422222,0.87804878,1324.66,0.99
continentaal,2.875,3.105263158,positive,neutral,1.428571429,1,1,1,1,1,Happiness,12,19,7,0,0,0,2.066666667,low,#N/A,#N/A,#N/A,2.262213705,2.141872614,12,4,11,ADJ,3.75,11.83333333,581.04825,1,1261.73,0.98
observator,2.428571429,2.95,negative,neutral,1.363636364,1.272727273,1.545454545,1.181818182,1.181818182,1.363636364,Fear,14,20,11,0,0,0,3.4,high,#N/A,#N/A,#N/A,2.262213705,2.168049018,10,4,10,N,3.05,11.83333333,598.2440541,0.925,1149.05,0.99
compliceren,3.3125,2.263157895,negative,neutral,1.254545455,1.890909091,1.163636364,1.436363636,1.436363636,1.163636364,Anger,17,19,11,0,0,0,2.333333333,low,#N/A,#N/A,#N/A,2.262213705,1.820252422,11,4,10,WW,2.5,11.83333333,547.0420513,0.975609756,1276.36,0.97
zoekmachine,2.875,3.277777778,positive,neutral,2.2,1,1,1,1.1,1.7,Happiness,16,18,10,0,0,0,3.466666667,high,#N/A,#N/A,#N/A,2.204391332,2.579569873,11,4,9,N,2.9,11.83333333,534.7285,1,1036.12,1
ingebed,2.375,3,neutral,neutral,1.181818182,1,1,1,1,1.090909091,Happiness,17,19,11,0,0,0,2.4,low,#N/A,#N/A,#N/A,2.204391332,1.556257775,7,3,7,ADJ,2,11.83333333,598.0564286,0.707317073,1217.83,0.92
heffing,3.117647059,2.315789474,negative,neutral,1.181818182,1.272727273,1.272727273,1.272727273,1.181818182,1.090909091,Joint,16,19,11,0,0,0,2,low,2.37,low,van Loon,2.204391332,2.069602456,7,2,5,N,2.4,11.83333333,567.6183333,0.853658537,1070.52,0.99
verfoeien,3.4375,2.055555556,negative,neutral,1.111111111,3.288888889,1.666666667,2.311111111,3.4,1.222222222,Disgust,17,18,9,0,1,2,2,low,#N/A,#N/A,#N/A,2.204391332,1.724242221,9,3,7,WW,1.75,11.83333333,624.626,0.875,1196.25,0.93
ontredderd,3.571428571,2.055555556,negative,neutral,1.1,1.7,1.8,2.7,1.4,1.6,Sadness,14,18,10,0,1,0,1.866666667,low,#N/A,#N/A,#N/A,2.204391332,1.915581424,10,3,9,ADJ,2.75,11.83333333,573.6086842,0.951219512,1248.17,0.95
reikhalzend,3.647058824,3.684210526,positive,valenced,2.555555556,1.222222222,1.333333333,1.222222222,1.111111111,1.666666667,Happiness,16,19,9,0,0,1,2.133333333,low,#N/A,#N/A,#N/A,2.05804623,1.785747063,11,3,10,ADJ,3.35,11.83333333,657.12625,0.825,1251.92,0.96
imperfect,2.625,2.210526316,negative,neutral,1.222222222,1,1,1.444444444,1,1.222222222,Sadness,16,19,9,0,0,0,1.666666667,low,#N/A,#N/A,#N/A,2.05804623,1.26370934,9,3,9,ADJ,3,11.83333333,627.1363636,0.87804878,1454.55,0.9
desinteresse,2.4375,1.947368421,negative,neutral,1,2,1.666666667,2.511111111,1.844444444,1.111111111,Sadness,14,19,9,0,0,1,1.785714286,low,#N/A,#N/A,#N/A,2.05804623,1.553873958,12,5,11,N,3.85,11.83333333,680.6930303,0.85,1431.28,0.96
afwatering,2.588235294,3.058823529,positive,neutral,1.4,1,1.1,1.1,1.2,1,Happiness,16,17,10,0,2,0,3.538461538,high,#N/A,#N/A,#N/A,1.961421094,2.03660365,10,4,9,N,2.65,11.83333333,652.9989655,0.707317073,1088.79,0.98
uitloggen,3.176470588,2.894736842,negative,neutral,1.2,1.2,1.2,1.4,1.2,1.2,Sadness,14,19,10,0,0,0,3.333333333,high,#N/A,#N/A,#N/A,1.836324116,2.291631187,9,3,6,WW,1.9,11.83333333,583.2027778,0.925,1062.7,0.99
schrijnen,3.357142857,2.105263158,negative,neutral,1.25,1.475,1.625,3.9,1.25,1.25,Sadness,16,19,8,1,0,3,2.083333333,low,3.77,low,van Loon,1.836324116,1.281591707,9,2,6,WW,1.75,11.83333333,601.1620588,0.829268293,1269.16,0.94
bacterieel,3,2,negative,neutral,1.111111111,1.777777778,2.888888889,2.111111111,2.888888889,1.666666667,Joint,16,18,9,0,0,0,2.266666667,low,#N/A,#N/A,#N/A,1.6599162,2.363902898,10,4,10,ADJ,3.25,11.83333333,593.6176923,0.975,1216.86,0.99
zelfbesef,2.428571429,3.8,positive,valenced,1.866666667,1.111111111,1.222222222,1.222222222,1,1.222222222,Happiness,17,20,9,0,0,0,1.333333333,low,#N/A,#N/A,#N/A,1.359835482,2.142502264,9,3,9,N,3.85,11.83333333,621.1822222,0.9,1300.09,0.95
gelijkmoedig,2.5625,3.388888889,positive,neutral,2.1,1,1,1,1,1,Happiness,14,18,10,0,0,0,1.571428571,low,#N/A,#N/A,#N/A,1.359835482,1.667615926,12,4,10,ADJ,3,11.83333333,571.21875,0.975609756,1172.27,0.95
geboortegolf,3.0625,3.277777778,positive,neutral,2,1,1.181818182,1,1,1,Happiness,16,18,11,0,0,0,2.071428571,low,#N/A,#N/A,#N/A,1.359835482,1.976836137,12,4,11,N,3.8,11.83333333,611.7214286,0.87804878,1199.3,0.98
belazerd,3.785714286,1.85,negative,neutral,1,3.571428571,1.857142857,3.542857143,2.228571429,2.914285714,Anger,16,20,7,0,0,1,1.733333333,low,#N/A,#N/A,#N/A,3.960199556,2.695383524,8,3,8,ADJ,1.8,11.8375,578.2910526,0.95,1103.28,0.99
radicaal,3.642857143,1.65,negative,neutral,1.222222222,2.933333333,2.688888889,1.333333333,2,1.666666667,Anger,17,20,9,0,0,1,1.4,low,#N/A,#N/A,#N/A,3.31827208,2.103434912,8,3,7,ADJ,2.55,11.8375,543.3985,1,1008.26,0.98
hartstochtelijk,3.882352941,4.368421053,positive,valenced,3.636363636,1.181818182,1,1.090909091,1,1.454545455,Happiness,15,19,11,0,0,0,1.866666667,low,#N/A,#N/A,#N/A,3.251321812,2.596637361,15,4,13,ADJ,4.55,11.8375,624.05025,1,1319.5,1
ketter,3.333333333,2,negative,neutral,1,2.56,2.46,1.94,1.96,1.3,Anger,17,19,10,0,0,1,2.266666667,low,#N/A,#N/A,#N/A,3.099577061,1.789601002,6,2,5,N,1.2,11.8375,554.8175,0.9,1130.38,0.96
mystiek,2.75,3.368421053,positive,neutral,1.925,1,1.375,1.125,1,2.3,Surprise,15,19,8,0,0,0,1.571428571,low,3.43,low,van Loon,3.040483664,2.298702446,7,2,6,N,2.25,11.8375,567.3482051,1,1134.02,0.98
doortastend,3.428571429,3.105263158,positive,neutral,1.2,1.4,1.6,1.3,1.6,1.2,Joint,16,19,10,0,0,0,1.8,low,#N/A,#N/A,#N/A,2.757168192,2.461262159,11,3,10,ADJ,2.55,11.8375,560.990303,0.85,1057.67,0.99
doping,3.857142857,1.894736842,negative,neutral,1.32,2.54,1.44,1.64,3.16,2.14,Disgust,17,19,10,0,0,1,3.533333333,high,3.63,low,van Loon,2.701654317,2.492371803,6,2,5,N,1.85,11.8375,526.0705405,0.951219512,987.55,0.99
feilloos,2.375,3.947368421,positive,valenced,2,1,1.333333333,1,1,1.111111111,Happiness,14,19,9,0,0,0,1.666666667,low,#N/A,#N/A,#N/A,2.637989781,2.261825493,8,2,5,ADJ,2.55,11.8375,551.0966667,0.975,1158.03,0.98
onoprecht,3,1.894736842,negative,neutral,1,2.75,1.75,2.9,1.875,1.75,Sadness,15,19,8,0,0,0,1.6,low,#N/A,#N/A,#N/A,2.400537989,1.572751656,9,3,8,ADJ,2.6,11.8375,720.1957576,0.875,1374.65,0.96
marginaal,2.9375,1.888888889,negative,neutral,1,1.68,1.28,2.08,3.18,1.36,Disgust,17,18,10,0,0,1,2.133333333,low,5,high,de Deyne et al. 2019,2.204391332,2.213857607,9,3,8,ADJ,2.7,11.8375,522.3184211,0.95,1063.85,0.96
heerszuchtig,4.133333333,1.894736842,negative,neutral,1,2.363636364,1.545454545,1.454545455,1.727272727,1.181818182,Anger,16,19,11,0,0,0,1.642857143,low,#N/A,#N/A,#N/A,1.836324116,1.846200709,12,3,9,ADJ,3.05,11.8375,673.1387097,0.780487805,1368.15,0.95
tekstverwerker,2.8125,3.052631579,positive,neutral,1.333333333,1.222222222,1.333333333,1.333333333,1.222222222,1.444444444,Surprise,16,19,9,0,0,0,3.2,high,#N/A,#N/A,#N/A,1.6599162,2.767059638,14,4,14,N,5,11.8375,700.8419444,0.9,1284.44,0.99
intuïtief,2.8,3.444444444,positive,neutral,1.857142857,1.142857143,1.571428571,1.166666667,1.142857143,1.571428571,Happiness,14,18,7,0,1,1,1.533333333,low,#N/A,#N/A,#N/A,1,1.79143569,9,4,9,ADJ,4.1,11.84210526,600.1108333,0.925,1181.69,0.97
vesting,2.928571429,3,neutral,neutral,1.16,1,1.08,1,1,1,Happiness,16,20,10,0,0,1,3.571428571,high,#N/A,#N/A,#N/A,3.204337076,1.796027639,7,2,6,N,1.9,11.84210526,553.5751429,0.853658537,1182.32,0.97
hooghartig,3.125,3.235294118,positive,neutral,1.32,2.34,1.2,1.42,2.16,1.1,Anger,13,17,10,0,1,1,1.785714286,low,#N/A,#N/A,#N/A,2.774224905,2.372380159,10,3,9,ADJ,3.15,11.84210526,549.6551351,0.926829268,1100.19,0.99
browser,2.785714286,3.15,positive,neutral,1.25,1,1,1,1.083333333,1,Happiness,15,20,12,0,0,0,3.133333333,high,#N/A,#N/A,#N/A,2.637989781,1.99531015,7,2,7,N,2.1,11.84210526,613.6342857,0.9,1156.69,0.98
deprimeren,3,1.526315789,negative,neutral,1,2.3,2,4.3,1.7,1.3,Sadness,14,19,10,0,0,0,2,low,#N/A,#N/A,#N/A,2.400537989,2.278854125,10,4,9,WW,2.5,11.84210526,592.01675,0.975609756,1204.65,0.98
genoeglijk,2.461538462,3.578947368,positive,neutral,2.5,1.2,1.1,1.2,1.2,1.2,Happiness,16,19,10,1,1,0,1.5,low,#N/A,#N/A,#N/A,1.961421094,1.378822962,10,3,8,ADJ,2.3,11.84615385,581.4096154,0.682926829,1285.77,0.92
spitsvondig,3.384615385,3.789473684,positive,valenced,1.857142857,1,1.142857143,1.142857143,1,1.285714286,Happiness,14,19,7,2,0,3,1.714285714,low,#N/A,#N/A,#N/A,1.836324116,1.85081029,11,3,11,ADJ,3.4,11.84615385,623.3659459,0.925,1192.59,0.9
schrijden,3.076923077,2.470588235,negative,neutral,1.222222222,1.777777778,1.444444444,1.444444444,1.666666667,1.222222222,Anger,16,17,9,3,2,1,2.928571429,low,#N/A,#N/A,#N/A,1.836324116,1.385428294,9,2,6,WW,1.8,11.84615385,621.8082143,0.731707317,1311.15,0.94
zink,2.533333333,2.842105263,negative,neutral,1,1,1.142857143,1.428571429,1,1,Sadness,16,19,7,0,0,0,4.333333333,high,4.33,high,van Loon,2.992686039,2.727711119,4,1,4,N,1.15,11.84875,531.96,0.902439024,967.98,1
coördineren,3.214285714,3.4,positive,neutral,1.4,1.1,1,1,1,1.2,Happiness,17,20,10,0,0,0,1.8,low,#N/A,#N/A,#N/A,1,2.516861264,11,5,11,WW,3.45,11.85,532.0612821,0.975609756,1163.4,0.99
vakgenoot,2.75,3.333333333,positive,neutral,1.222222222,1,1,1,1,1,Happiness,14,18,9,0,0,0,3.142857143,high,#N/A,#N/A,#N/A,1,1.918333994,9,3,8,N,2.8,11.85,554.3431429,0.87804878,1143.3,0.98
wetmatig,3,2.95,negative,neutral,1.111111111,1.222222222,1.111111111,1,1,1.222222222,Joint,16,20,9,0,0,0,1.133333333,low,#N/A,#N/A,#N/A,1,2.293959046,8,3,8,ADJ,2.8,11.85,616.016,0.804878049,1100.68,0.98
college,2.8,2.947368421,negative,neutral,1.818181818,1.181818182,1.636363636,1.363636364,1.272727273,1.272727273,Happiness,16,19,11,0,0,0,3.066666667,high,6,high,van Loon,4.124148688,2.499427824,7,3,6,N,1.9,11.85,524.0922857,0.975,1020.45,1
compromis,2.625,3.526315789,positive,neutral,1.909090909,1.272727273,1.545454545,1.818181818,1.090909091,1.727272727,Happiness,16,19,11,0,0,0,1.8,low,#N/A,#N/A,#N/A,3.523577397,2.230744526,9,3,8,N,3.85,11.85,552.93,0.951219512,1163.75,0.99
revolutionair,3.9375,3.722222222,positive,valenced,2.555555556,1.111111111,1.777777778,1.111111111,1.111111111,2.444444444,Happiness,15,18,9,0,0,0,1.733333333,low,#N/A,#N/A,#N/A,3.431106328,2.754812323,13,6,12,ADJ,3.6,11.85,603.8683784,0.975,1308.4,0.99
aanranding,3.857142857,1.15,negative,valenced,1,4.6,4,3.571428571,4.428571429,2.142857143,Anger,16,20,7,0,0,0,2.533333333,low,#N/A,#N/A,#N/A,3.392644202,2.386806649,10,3,8,N,2.25,11.85,588.1065,0.975609756,1073.31,0.99
ontmantelen,3.529411765,3,neutral,neutral,1.222222222,1,1.777777778,1.111111111,1,1.777777778,Joint,16,19,9,0,0,0,3.2,high,#N/A,#N/A,#N/A,3.336959785,2.649193048,11,4,10,WW,2.5,11.85,583.4015789,0.95,1162.19,0.99
lengtegraad,2.764705882,3,neutral,neutral,1.363636364,1.181818182,1.181818182,1.181818182,1.181818182,1.181818182,Happiness,14,19,11,0,0,0,2.4,low,#N/A,#N/A,#N/A,2.821644518,2.01553961,11,3,9,N,3.65,11.85,637.8154545,0.853658537,1309.62,0.98
onderricht,3.352941176,3,neutral,neutral,1.454545455,1.090909091,1.454545455,1.454545455,1.090909091,1.272727273,Joint,16,18,11,0,1,0,2.357142857,low,#N/A,#N/A,#N/A,2.739414103,1.984946068,10,3,8,N,2.2,11.85,570.1775,0.95,1225.46,0.97
onzedelijk,3.125,2.111111111,negative,neutral,1,2.1,1.6,1.4,2.4,1.4,Disgust,17,18,10,0,0,0,1.733333333,low,#N/A,#N/A,#N/A,2.720985744,1.987880889,10,4,9,ADJ,2.3,11.85,617.1805556,0.902439024,1120.23,0.97
ontginnen,3.352941176,2.894736842,negative,neutral,1.072727273,1.527272727,1.345454545,1.527272727,1.345454545,1.072727273,Joint,17,19,11,0,0,0,3.266666667,high,#N/A,#N/A,#N/A,2.614475366,1.941763642,9,3,7,WW,1.85,11.85,566.7180556,0.87804878,1175.93,0.95
onthutsend,3.933333333,1.789473684,negative,neutral,1,1.777777778,2.222222222,1.555555556,1.777777778,1.555555556,Fear,16,19,9,0,0,1,2.071428571,low,#N/A,#N/A,#N/A,2.589726256,2.065519521,10,3,10,WW,2.55,11.85,583.2994444,0.902439024,1220.4,0.97
onderlegd,2.666666667,3.315789474,positive,neutral,1.4,1.3,1.3,1.2,1.3,1.3,Happiness,16,19,10,0,0,0,1.714285714,low,#N/A,#N/A,#N/A,2.438384107,2.099725152,9,3,9,ADJ,1.85,11.85,592.0809677,0.780487805,1256.68,0.97
pittoresk,2,3.894736842,positive,valenced,3.181818182,1.181818182,1.181818182,1.181818182,1.090909091,2.272727273,Happiness,16,19,11,0,0,0,2.266666667,low,5.368421053,high,de Deyne et al. 2019,2.137354111,1.969047959,9,3,8,ADJ,3.25,11.85,694.5757143,0.707317073,1228.33,0.95
ziektebeeld,3.0625,2.105263158,negative,neutral,1,1.363636364,2.672727273,2.345454545,1.363636364,1.272727273,Fear,14,19,11,0,0,0,2.533333333,low,#N/A,#N/A,#N/A,2.05804623,2.214145292,11,3,9,N,3.7,11.85,552.9938462,0.975,1086.23,0.99
factureren,3.647058824,2.526315789,negative,neutral,1.4,1,1.18,1.3,1.1,1.18,Happiness,15,19,10,0,0,1,2.642857143,low,#N/A,#N/A,#N/A,1.961421094,2.446204512,10,4,9,WW,2.6,11.85,611.61325,0.975609756,1204.03,0.99
gegrondvest,2.625,3.111111111,positive,neutral,1.454545455,1.090909091,1.272727273,1,1,1,Happiness,16,18,11,0,0,0,1.785714286,low,#N/A,#N/A,#N/A,1.836324116,1.747232204,11,3,11,ADJ,3.3,11.85,658.3773333,0.780487805,1429.9,0.94
taalkunde,2.5625,2.947368421,negative,neutral,1.181818182,1,1,1,1,1.090909091,Happiness,15,19,11,0,0,0,1.533333333,low,#N/A,#N/A,#N/A,1.6599162,2.443549842,9,3,8,N,2.7,11.85,495.4976923,0.975609756,1017.88,1
mechanisatie,3.466666667,2.947368421,negative,neutral,1.166666667,1,1.166666667,1.166666667,1,1,Joint,16,19,12,0,0,0,1.8,low,#N/A,#N/A,#N/A,1.359835482,1.487074978,12,5,11,N,3.9,11.85,609.0373684,0.951219512,1550.34,0.94
bataljon,3.733333333,2.705882353,negative,neutral,1,2.333333333,2.166666667,1.833333333,1.833333333,1,Anger,16,17,6,0,2,3,3.083333333,high,#N/A,#N/A,#N/A,3.701645685,1.850597292,8,3,8,N,3.1,11.85714286,610.9587879,0.825,1236.86,0.96
abuis,2.785714286,2.235294118,negative,neutral,1,1.555555556,1.111111111,1.666666667,1.111111111,1.444444444,Sadness,14,17,9,3,2,2,1.777777778,low,#N/A,#N/A,#N/A,2.757168192,1.61379614,5,2,4,ADJ,1.9,11.85714286,587.1965517,0.775,1108.87,0.96
overjarig,2.307692308,2.588235294,negative,neutral,1,1.4,1.3,1.4,1.3,1,Joint,16,17,10,3,1,1,1.857142857,low,#N/A,#N/A,#N/A,1.836324116,1.096480915,9,4,9,ADJ,2.6,11.85714286,577.6666667,0.775,1121.06,0.92
bakzeil,3.058823529,2.875,negative,neutral,1,1,1,1.142857143,1,1.142857143,Joint,16,16,7,0,3,1,3.769230769,high,#N/A,#N/A,#N/A,1.6599162,1.57989807,7,2,6,N,2.4,11.85714286,656.5141379,0.725,1218.65,0.95
soda,2.6,3.105263158,positive,neutral,1.509090909,1,1,1,1,1,Happiness,14,19,11,0,0,0,4.4,high,6.4,high,van Loon,3.416124372,2.065529508,4,2,4,N,1.85,11.86111111,560.7135897,0.951219512,1040.02,0.97
cricket,3.2,3,neutral,neutral,1.54,1.08,1.08,1.08,1.08,1.08,Happiness,16,18,10,1,1,1,4.333333333,high,#N/A,#N/A,#N/A,3.346000701,1.630113619,7,2,6,N,2.25,11.86666667,592.1963889,0.925,1215.36,0.95
pact,2.75,3.263157895,positive,neutral,1.9,1.4,1.7,1.3,1.5,1.6,Happiness,15,19,10,0,0,0,2.285714286,low,#N/A,#N/A,#N/A,3.396652591,1.783577019,4,1,4,N,1.4,11.86666667,582.8696296,0.707317073,1142.44,0.94
landerij,2.857142857,2.888888889,negative,neutral,1.1,1,1,1,1,1,Happiness,17,18,10,1,1,1,3.25,high,#N/A,#N/A,#N/A,1,1.543147643,8,3,7,N,1.95,11.86666667,618.1767742,0.8,1184.99,0.95
kernkop,3.529411765,2.277777778,negative,neutral,1,1.25,2.5,1,1.75,1,Fear,17,18,4,0,1,4,3.785714286,high,#N/A,#N/A,#N/A,3.058198188,1.804191161,7,2,7,N,2.85,11.86666667,610.8409091,0.825,1111.91,0.94
naschrift,3,2.842105263,negative,neutral,1.363636364,1,1.090909091,1,1,1.272727273,Happiness,16,19,11,0,1,0,2.214285714,low,#N/A,#N/A,#N/A,2.204391332,1.738438917,9,2,8,N,2.45,11.86666667,595.5191892,0.902439024,1198.11,0.96
alfa,2.857142857,3.2,positive,neutral,1.24,1.58,1.1,1.2,1.1,1.46,Anger,16,20,10,0,0,1,2.857142857,low,#N/A,#N/A,#N/A,3.571417652,2.177140485,4,2,4,N,1.8,11.86687631,634.0030556,0.9,1140.68,0.98
visie,2.785714286,3.7,positive,valenced,1.454545455,1.090909091,1,1,1,1.363636364,Happiness,14,20,11,0,0,0,2,low,3.3,low,van Loon,3.915526464,2.332391076,5,2,4,N,1.8,11.87275986,551.0225,1,1004.28,0.99
houtklem,2.75,2.944444444,negative,neutral,1,1,1,1,1,1,Joint,13,18,10,0,0,0,4.571428571,high,2.933333333,low,de Deyne et al. 2008,1,1.937971404,8,2,7,N,3,11.875,624.2103448,0.707317073,1202.1,0.97
versluierend,2.4375,2.470588235,negative,neutral,1,1.111111111,1.222222222,1.222222222,1.111111111,1.222222222,Joint,16,17,9,0,1,1,2.733333333,low,#N/A,#N/A,#N/A,1,1.00710357,12,4,12,ADJ,2.3,11.875,715.082,0.775,1540.27,0.89
hondenstiel,3.285714286,2.315789474,negative,neutral,1,1.555555556,1,1.666666667,1.888888889,1.111111111,Disgust,16,19,9,1,0,2,2,low,#N/A,#N/A,#N/A,1,1.492597711,11,3,10,N,3.4,11.875,729.7496429,0.775,1556.64,0.57
bezuren,3.588235294,2,negative,neutral,1,1.5,1.566666667,1.666666667,1.833333333,1,Disgust,15,19,6,0,0,3,2,low,#N/A,#N/A,#N/A,3.12264177,0.81655086,7,3,6,WW,1.8,11.875,563.8037931,0.75,1215.58,0.89
spelt,2.875,2.947368421,negative,neutral,1.072727273,1,1,1,1,1,Happiness,15,19,11,0,0,0,4.071428571,high,#N/A,#N/A,#N/A,3.091631791,1.294983888,5,1,5,N,1.3,11.875,625.2070833,0.675,1441.02,0.93
celibaat,2.3125,2.388888889,negative,neutral,1.48,1.2,1,2.48,1.6,1,Sadness,15,18,5,0,0,2,2.214285714,low,#N/A,#N/A,#N/A,2.950267468,2.416370149,8,3,7,N,2.95,11.875,558.5216216,0.925,1077.96,0.97
schunnig,3.058823529,2.263157895,negative,neutral,1,2,1,1,3,1,Disgust,17,19,7,0,0,1,2,low,#N/A,#N/A,#N/A,2.790566625,1.577105149,8,2,6,ADJ,2.45,11.875,625.9212903,0.780487805,1189.13,0.94
eerzuchtig,3.428571429,2.45,negative,neutral,1.5,1.8,1.3,1.3,1.8,1,Joint,16,20,10,0,0,0,1.466666667,low,#N/A,#N/A,#N/A,2.359266165,1.977393378,10,3,8,ADJ,2.5,11.875,549.424,0.853658537,1104.97,0.96
likdoorn,2.6875,2.176470588,negative,neutral,1.444444444,1.222222222,1.222222222,1.333333333,2.333333333,1.222222222,Disgust,16,17,9,0,2,1,4.166666667,high,#N/A,#N/A,#N/A,2.31344537,2.097986335,8,2,7,N,2.95,11.875,603.81125,0.875,1060.13,0.98
ontwaren,2.6875,2.882352941,negative,neutral,1.333333333,1.444444444,1.222222222,1.222222222,1.444444444,1.444444444,Joint,16,17,9,0,1,1,2.416666667,low,#N/A,#N/A,#N/A,2.137354111,1.413814576,8,3,7,WW,1.65,11.875,628.3171875,0.8,1245.18,0.91
slaken,3.142857143,2.842105263,negative,neutral,1.088888889,1.2,1.644444444,1.266666667,1.088888889,1.311111111,Fear,16,19,9,1,0,2,2.769230769,low,#N/A,#N/A,#N/A,2.05804623,0.904593509,6,2,5,WW,1.3,11.875,656.5045455,0.675,1433.02,0.85
tegenstrever,3.6875,2.222222222,negative,neutral,1,2.666666667,1.333333333,1.111111111,1.6,1.555555556,Anger,17,18,9,0,0,1,2.666666667,low,#N/A,#N/A,#N/A,1.961421094,2.005030887,12,4,11,N,2.6,11.875,572.9654054,0.926829268,1241.96,0.86
welluidend,3.375,3.764705882,positive,valenced,1.666666667,1,1,1,1,1.333333333,Happiness,16,17,9,0,1,1,2.071428571,low,2.894736842,low,de Deyne et al. 2019,1.6599162,2.551069971,10,3,8,ADJ,2.65,11.875,648.8215152,0.825,1215.99,0.98
spijskaart,2.733333333,3.421052632,positive,neutral,2.333333333,1.222222222,1.222222222,1.222222222,1.222222222,1.222222222,Happiness,16,19,9,0,0,1,4.615384615,high,#N/A,#N/A,#N/A,1.359835482,1.774555164,10,2,8,N,3.15,11.875,627.2045455,0.9,1115.86,0.96
spilzucht,3.411764706,1.631578947,negative,neutral,1,2.5,1.833333333,2,1.666666667,1,Anger,15,19,6,0,0,3,1.833333333,low,#N/A,#N/A,#N/A,1.359835482,1.59525047,9,2,8,N,2.85,11.875,621.7893333,0.775,1173.45,0.92
ether,2.941176471,2.736842105,negative,neutral,1.3,1.4,1.4,1.4,2,1.6,Disgust,14,19,10,0,0,1,4.066666667,high,3.33,low,van Loon,3.380410248,1.928259972,5,2,4,N,1.75,11.87578616,612.7805556,0.9,1207.18,0.95
kleinkunst,2.3125,3.5,positive,neutral,1.818181818,1.272727273,1.090909091,1.454545455,1,1.272727273,Happiness,17,18,11,0,0,0,2.076923077,low,#N/A,#N/A,#N/A,1,2.404433024,10,2,9,N,3.6,11.88235294,616.58,0.975,1058.7,0.98
staatkundig,2.5,3,neutral,neutral,1.125,1,1.25,1,1.125,1.125,Fear,17,20,8,0,0,2,1.733333333,low,2.388888889,low,de Deyne et al. 2019,1,1.928211213,11,3,10,ADJ,3.25,11.88235294,651.8188571,0.853658537,1144.13,0.98
stockeren,3.125,2.947368421,negative,neutral,1.2,1.3,1.2,1.2,1.2,1.2,Anger,15,19,10,0,0,0,2.866666667,low,#N/A,#N/A,#N/A,1,1.526734992,9,3,7,WW,2.6,11.88235294,610.3888571,0.902439024,1424.9,0.53
blokbeest,3.642857143,2.631578947,negative,neutral,1.181818182,1.090909091,1.272727273,1.090909091,1.181818182,1.163636364,Fear,14,19,11,0,0,0,2.666666667,low,#N/A,#N/A,#N/A,1,2.366592445,9,2,8,N,2.9,11.88235294,543.4181579,0.951219512,1298.15,0.65
stakingspost,3.352941176,2,negative,neutral,1.142857143,2.142857143,1.571428571,1.333333333,1.571428571,1.428571429,Anger,15,19,7,0,0,1,3.692307692,high,#N/A,#N/A,#N/A,1,2.150441152,12,3,11,N,4.35,11.88235294,696.04875,0.804878049,1486.41,0.94
verrukking,3.764705882,3.947368421,positive,valenced,3.6,1,1,1,1,1.8,Happiness,16,19,10,0,0,1,2,low,#N/A,#N/A,#N/A,2.950267468,2.243918908,10,3,7,N,1.95,11.88235294,567.9310526,0.926829268,1200.84,0.98
euforisch,4.125,4.5,positive,valenced,4.818181818,1,1,1,1,2.309090909,Happiness,17,18,11,0,0,0,1.933333333,low,4.15,high,de Deyne et al. 2019,2.790566625,2.17240783,9,3,6,ADJ,2.85,11.88235294,574.692973,0.975609756,1085.39,0.98
uitvogelen,3.5,3.052631579,positive,neutral,1.909090909,1.272727273,1.363636364,1.090909091,1.090909091,2.363636364,Surprise,17,19,11,2,0,0,1.857142857,low,#N/A,#N/A,#N/A,2.66029616,1.033029352,10,4,8,WW,2.35,11.88235294,620.505625,0.825,1221.02,0.93
ternauwernood,3.6875,2,negative,neutral,1,1.454545455,3.6,1.818181818,1.454545455,1.909090909,Fear,17,18,11,0,0,0,1.333333333,low,#N/A,#N/A,#N/A,2.563362409,1.714332761,13,4,11,Function,5.65,11.88235294,651.0248276,0.682926829,1303.46,0.97
sacristie,2.461538462,3.066666667,positive,neutral,1.25,1.625,1.5,1.375,1.375,1.125,Anger,12,15,8,3,3,2,3.642857143,high,#N/A,#N/A,#N/A,2.53529412,1.67148312,9,3,8,N,2.9,11.88235294,667.0794118,0.85,1559.74,0.85
spotvogel,3,2.631578947,negative,neutral,1.4,1.3,1.5,1.5,1.1,1.1,Joint,14,19,10,1,0,1,3.533333333,high,#N/A,#N/A,#N/A,2.359266165,2.08074545,9,3,9,N,2.85,11.88235294,623.4905714,0.875,1193.99,0.95
